REF_AREA,REF_AREA_LABEL,TIME_PERIOD,OBS_VALUE
KEN,Kenya,2002-01-01,0.610673
KEN,Kenya,2002-02-01,1.590695
KEN,Kenya,2002-03-01,2.690896
KEN,Kenya,2002-04-01,1.135065
KEN,Kenya,2002-05-01,2.262944
KEN,Kenya,2002-06-01,3.787563
KEN,Kenya,2002-07-01,2.808799
KEN,Kenya,2002-08-01,2.401649
KEN,Kenya,2002-09-01,2.356289
KEN,Kenya,2002-10-01,2.508148
KEN,Kenya,2002-11-01,3.416213
KEN,Kenya,2002-12-01,5.657176
KEN,Kenya,2003-01-01,8.515932
KEN,Kenya,2003-02-01,9.966139
KEN,Kenya,2003-03-01,13.606973
KEN,Kenya,2003-04-01,15.676221
KEN,Kenya,2003-05-01,20.194437
KEN,Kenya,2003-06-01,18.570194
KEN,Kenya,2003-07-01,14.686222
KEN,Kenya,2003-08-01,11.084256
KEN,Kenya,2003-09-01,10.570364
KEN,Kenya,2003-10-01,12.186618
KEN,Kenya,2003-11-01,12.04281
KEN,Kenya,2003-12-01,11.193555
KEN,Kenya,2004-01-01,12.271183
KEN,Kenya,2004-02-01,13.237379
KEN,Kenya,2004-03-01,11.1571
KEN,Kenya,2004-04-01,10.140707
KEN,Kenya,2004-05-01,6.198866
KEN,Kenya,2004-06-01,7.938577
KEN,Kenya,2004-07-01,11.450578
KEN,Kenya,2004-08-01,21.426444
KEN,Kenya,2004-09-01,25.82711
KEN,Kenya,2004-10-01,24.892594
KEN,Kenya,2004-11-01,23.6429
KEN,Kenya,2004-12-01,23.202918
KEN,Kenya,2005-01-01,20.135589
KEN,Kenya,2005-02-01,18.845709
KEN,Kenya,2005-03-01,19.13633
KEN,Kenya,2005-04-01,21.725574
KEN,Kenya,2005-05-01,20.005455
KEN,Kenya,2005-06-01,16.063624
KEN,Kenya,2005-07-01,15.850993
KEN,Kenya,2005-08-01,9.189838
KEN,Kenya,2005-09-01,5.682105
KEN,Kenya,2005-10-01,4.950735
KEN,Kenya,2005-11-01,6.188752
KEN,Kenya,2005-12-01,6.549924
KEN,Kenya,2006-01-01,10.918882
KEN,Kenya,2006-02-01,11.926192
KEN,Kenya,2006-03-01,11.067721
KEN,Kenya,2006-04-01,6.591961
KEN,Kenya,2006-05-01,5.313731
KEN,Kenya,2006-06-01,5.401554
KEN,Kenya,2006-07-01,5.379269
KEN,Kenya,2006-08-01,6.407917
KEN,Kenya,2006-09-01,7.727316
KEN,Kenya,2006-10-01,8.431246
KEN,Kenya,2006-11-01,8.185602
KEN,Kenya,2006-12-01,9.791994
KEN,Kenya,2007-01-01,6.168138
KEN,Kenya,2007-02-01,4.149294
KEN,Kenya,2007-03-01,3.072616
KEN,Kenya,2007-04-01,2.656436
KEN,Kenya,2007-05-01,2.7774
KEN,Kenya,2007-06-01,5.387426
KEN,Kenya,2007-07-01,7.197933
KEN,Kenya,2007-08-01,6.925174
KEN,Kenya,2007-09-01,7.2724
KEN,Kenya,2007-10-01,7.096731
KEN,Kenya,2007-11-01,7.98178
KEN,Kenya,2007-12-01,7.475957
KEN,Kenya,2008-01-01,10.630013
KEN,Kenya,2008-02-01,14.86029
KEN,Kenya,2008-03-01,16.911379
KEN,Kenya,2008-04-01,22.850591
KEN,Kenya,2008-05-01,25.457266
KEN,Kenya,2008-06-01,22.801297
KEN,Kenya,2008-07-01,20.775104
KEN,Kenya,2008-08-01,21.675866
KEN,Kenya,2008-09-01,22.136075
KEN,Kenya,2008-10-01,22.667416
KEN,Kenya,2008-11-01,23.87361
KEN,Kenya,2008-12-01,20.974391
KEN,Kenya,2009-01-01,18.010781
KEN,Kenya,2009-02-01,18.760136
KEN,Kenya,2009-03-01,19.121776
KEN,Kenya,2009-04-01,16.750075
KEN,Kenya,2009-05-01,13.501506
KEN,Kenya,2009-06-01,12.885065
KEN,Kenya,2009-07-01,13.446196
KEN,Kenya,2009-08-01,12.938649
KEN,Kenya,2009-09-01,11.888009
KEN,Kenya,2009-10-01,11.276181
KEN,Kenya,2009-11-01,9.125059
KEN,Kenya,2009-12-01,9.972033
KEN,Kenya,2010-01-01,9.254752
KEN,Kenya,2010-02-01,7.248273
KEN,Kenya,2010-03-01,4.491411
KEN,Kenya,2010-04-01,3.78687
KEN,Kenya,2010-05-01,4.436795
KEN,Kenya,2010-06-01,4.370827
KEN,Kenya,2010-07-01,4.564565
KEN,Kenya,2010-08-01,5.475068
KEN,Kenya,2010-09-01,5.681115
KEN,Kenya,2010-10-01,5.627363
KEN,Kenya,2010-11-01,6.70519
KEN,Kenya,2010-12-01,7.835573
KEN,Kenya,2011-01-01,8.55639
KEN,Kenya,2011-02-01,9.817249
KEN,Kenya,2011-03-01,15.092287
KEN,Kenya,2011-04-01,19.14034
KEN,Kenya,2011-05-01,20.125405
KEN,Kenya,2011-06-01,22.520917
KEN,Kenya,2011-07-01,24.022718
KEN,Kenya,2011-08-01,23.861226
KEN,Kenya,2011-09-01,24.366446
KEN,Kenya,2011-10-01,26.203482
KEN,Kenya,2011-11-01,26.203804
KEN,Kenya,2011-12-01,24.98173
KEN,Kenya,2012-01-01,24.573932
KEN,Kenya,2012-02-01,22.071723
KEN,Kenya,2012-03-01,20.311394
KEN,Kenya,2012-04-01,16.241581
KEN,Kenya,2012-05-01,14.573902
KEN,Kenya,2012-06-01,10.528196
KEN,Kenya,2012-07-01,6.624222
KEN,Kenya,2012-08-01,3.618097
KEN,Kenya,2012-09-01,2.910029
KEN,Kenya,2012-10-01,1.440047
KEN,Kenya,2012-11-01,1.732054
KEN,Kenya,2012-12-01,1.726075
KEN,Kenya,2013-01-01,2.398595
KEN,Kenya,2013-02-01,4.033481
KEN,Kenya,2013-03-01,2.926665
KEN,Kenya,2013-04-01,3.569745
KEN,Kenya,2013-05-01,4.278475
KEN,Kenya,2013-06-01,6.497205
KEN,Kenya,2013-07-01,8.437078
KEN,Kenya,2013-08-01,9.735322
KEN,Kenya,2013-09-01,12.55093
KEN,Kenya,2013-10-01,12.029701
KEN,Kenya,2013-11-01,10.656654
KEN,Kenya,2013-12-01,10.410955
KEN,Kenya,2014-01-01,10.142114
KEN,Kenya,2014-02-01,9.136545
KEN,Kenya,2014-03-01,8.286955
KEN,Kenya,2014-04-01,8.086074
KEN,Kenya,2014-05-01,8.887154
KEN,Kenya,2014-06-01,8.409911
KEN,Kenya,2014-07-01,9.058589
KEN,Kenya,2014-08-01,10.853971
KEN,Kenya,2014-09-01,8.395393
KEN,Kenya,2014-10-01,8.164692
KEN,Kenya,2014-11-01,7.538606
KEN,Kenya,2014-12-01,7.710481
KEN,Kenya,2015-01-01,7.674199
KEN,Kenya,2015-02-01,8.696157
KEN,Kenya,2015-03-01,10.955497
KEN,Kenya,2015-04-01,13.41956
KEN,Kenya,2015-05-01,13.203172
KEN,Kenya,2015-06-01,13.385336
KEN,Kenya,2015-07-01,12.140679
KEN,Kenya,2015-08-01,9.927707
KEN,Kenya,2015-09-01,9.81204
KEN,Kenya,2015-10-01,11.274004
KEN,Kenya,2015-11-01,12.673713
KEN,Kenya,2015-12-01,13.258103
KEN,Kenya,2016-01-01,12.706863
KEN,Kenya,2016-02-01,10.769972
KEN,Kenya,2016-03-01,9.409829
KEN,Kenya,2016-04-01,6.840008
KEN,Kenya,2016-05-01,6.587677
KEN,Kenya,2016-06-01,8.891537
KEN,Kenya,2016-07-01,10.777348
KEN,Kenya,2016-08-01,10.853272
KEN,Kenya,2016-09-01,10.937076
KEN,Kenya,2016-10-01,11.032157
KEN,Kenya,2016-11-01,11.132922
KEN,Kenya,2016-12-01,11.223742
KEN,Kenya,2017-01-01,12.540708
KEN,Kenya,2017-02-01,16.504823
KEN,Kenya,2017-03-01,18.556088
KEN,Kenya,2017-04-01,20.984286
KEN,Kenya,2017-05-01,21.519862
KEN,Kenya,2017-06-01,15.810845
KEN,Kenya,2017-07-01,12.187486
KEN,Kenya,2017-08-01,13.572573
KEN,Kenya,2017-09-01,11.497822
KEN,Kenya,2017-10-01,8.46882
KEN,Kenya,2017-11-01,5.786307
KEN,Kenya,2017-12-01,4.675321
KEN,Kenya,2018-01-01,4.70597
KEN,Kenya,2018-02-01,3.834557
KEN,Kenya,2018-03-01,2.191072
KEN,Kenya,2018-04-01,0.255402
KEN,Kenya,2018-05-01,0.343044
KEN,Kenya,2018-06-01,0.900264
KEN,Kenya,2018-07-01,0.531533
KEN,Kenya,2018-08-01,-1.154977
KEN,Kenya,2018-09-01,0.501871
KEN,Kenya,2018-10-01,0.516706
KEN,Kenya,2018-11-01,1.724423
KEN,Kenya,2018-12-01,2.538532
KEN,Kenya,2019-01-01,1.615081
KEN,Kenya,2019-02-01,1.09474
KEN,Kenya,2019-03-01,3.281082
KEN,Kenya,2019-04-01,3.625614
KEN,Kenya,2019-05-01,3.999188
KEN,Kenya,2019-06-01,7.165594
KEN,Kenya,2019-07-01,10.401491
KEN,Kenya,2019-08-01,11.280287
KEN,Kenya,2019-09-01,11.226267
KEN,Kenya,2019-10-01,13.875456
KEN,Kenya,2019-11-01,15.462229
KEN,Kenya,2019-12-01,15.841858
KEN,Kenya,2020-01-01,16.115719
KEN,Kenya,2020-02-01,15.723795
KEN,Kenya,2020-03-01,12.203367
KEN,Kenya,2020-04-01,12.027949
KEN,Kenya,2020-05-01,10.238231
KEN,Kenya,2020-06-01,8.011849
KEN,Kenya,2020-07-01,6.434001
KEN,Kenya,2020-08-01,5.312687
KEN,Kenya,2020-09-01,5.142447
KEN,Kenya,2020-10-01,5.823051
KEN,Kenya,2020-11-01,6.082528
KEN,Kenya,2020-12-01,7.213925
KEN,Kenya,2021-01-01,7.785496
KEN,Kenya,2021-02-01,7.207435
KEN,Kenya,2021-03-01,6.623397
KEN,Kenya,2021-04-01,6.550239
KEN,Kenya,2021-05-01,6.882847
KEN,Kenya,2021-06-01,8.213707
KEN,Kenya,2021-07-01,8.59304
KEN,Kenya,2021-08-01,10.553744
KEN,Kenya,2021-09-01,10.4581
KEN,Kenya,2021-10-01,10.381123
KEN,Kenya,2021-11-01,9.800728
KEN,Kenya,2021-12-01,8.996831
KEN,Kenya,2022-01-01,7.982029
KEN,Kenya,2022-02-01,8.003138
KEN,Kenya,2022-03-01,9.623377
KEN,Kenya,2022-04-01,10.975515
KEN,Kenya,2022-05-01,11.914293
KEN,Kenya,2022-06-01,13.468382
KEN,Kenya,2022-07-01,15.467915
KEN,Kenya,2022-08-01,15.100362
KEN,Kenya,2022-09-01,15.316228
KEN,Kenya,2022-10-01,15.545275
KEN,Kenya,2022-11-01,15.201338
KEN,Kenya,2022-12-01,13.488004
KEN,Kenya,2023-01-01,12.937684
KEN,Kenya,2023-02-01,13.347917
KEN,Kenya,2023-03-01,13.389391
KEN,Kenya,2023-04-01,10.05465
KEN,Kenya,2023-05-01,10.32728
KEN,Kenya,2023-06-01,10.235553
KEN,Kenya,2023-07-01,8.398117
KEN,Kenya,2023-08-01,7.444866
KEN,Kenya,2023-09-01,7.909355
KEN,Kenya,2023-10-01,7.796067
KEN,Kenya,2023-11-01,7.555854
KEN,Kenya,2023-12-01,7.70522
KEN,Kenya,2024-01-01,7.928081
KEN,Kenya,2024-02-01,6.910175
KEN,Kenya,2024-03-01,5.759879
KEN,Kenya,2024-04-01,5.693572
KEN,Kenya,2024-05-01,6.096964
KEN,Kenya,2024-06-01,5.553639
KEN,Kenya,2024-07-01,5.546263
KEN,Kenya,2024-08-01,4.940123
KEN,Kenya,2024-09-01,4.554173
KEN,Kenya,2024-10-01,3.837676
KEN,Kenya,2024-11-01,4.136092
KEN,Kenya,2024-12-01,4.362537
KEN,Kenya,2025-01-01,5.702483
KEN,Kenya,2025-02-01,6.4
KEN,Kenya,2025-03-01,6.6
KEN,Kenya,2025-04-01,7.1
KEN,Kenya,2025-05-01,6.3
KEN,Kenya,2025-06-01,6.6
KIR,Kiribati,2001-01-01,2.625096
KIR,Kiribati,2001-02-01,2.943147
KIR,Kiribati,2001-03-01,3.259983
KIR,Kiribati,2001-04-01,3.57561
KIR,Kiribati,2001-05-01,3.890036
KIR,Kiribati,2001-06-01,4.203267
KIR,Kiribati,2001-07-01,4.515311
KIR,Kiribati,2001-08-01,4.826173
KIR,Kiribati,2001-09-01,5.135861
KIR,Kiribati,2001-10-01,5.444382
KIR,Kiribati,2001-11-01,5.751741
KIR,Kiribati,2001-12-01,6.057946
KIR,Kiribati,2002-01-01,5.823688
KIR,Kiribati,2002-02-01,5.591772
KIR,Kiribati,2002-03-01,5.362162
KIR,Kiribati,2002-04-01,5.134825
KIR,Kiribati,2002-05-01,4.909727
KIR,Kiribati,2002-06-01,4.686834
KIR,Kiribati,2002-07-01,4.466115
KIR,Kiribati,2002-08-01,4.247539
KIR,Kiribati,2002-09-01,4.031073
KIR,Kiribati,2002-10-01,3.816688
KIR,Kiribati,2002-11-01,3.604353
KIR,Kiribati,2002-12-01,3.39404
KIR,Kiribati,2003-01-01,3.346633
KIR,Kiribati,2003-02-01,3.299492
KIR,Kiribati,2003-03-01,3.252616
KIR,Kiribati,2003-04-01,3.206003
KIR,Kiribati,2003-05-01,3.159649
KIR,Kiribati,2003-06-01,3.113553
KIR,Kiribati,2003-07-01,3.067713
KIR,Kiribati,2003-08-01,3.022126
KIR,Kiribati,2003-09-01,2.976791
KIR,Kiribati,2003-10-01,2.931705
KIR,Kiribati,2003-11-01,2.886867
KIR,Kiribati,2003-12-01,2.842274
KIR,Kiribati,2004-01-01,2.598596
KIR,Kiribati,2004-02-01,2.356066
KIR,Kiribati,2004-03-01,2.114678
KIR,Kiribati,2004-04-01,1.874422
KIR,Kiribati,2004-05-01,1.635291
KIR,Kiribati,2004-06-01,1.397276
KIR,Kiribati,2004-07-01,1.160371
KIR,Kiribati,2004-08-01,0.924568
KIR,Kiribati,2004-09-01,0.689858
KIR,Kiribati,2004-10-01,0.456234
KIR,Kiribati,2004-11-01,0.223689
KIR,Kiribati,2004-12-01,-0.007785
KIR,Kiribati,2005-01-01,-0.009731
KIR,Kiribati,2005-02-01,-0.011678
KIR,Kiribati,2005-03-01,-0.013624
KIR,Kiribati,2005-04-01,-0.015571
KIR,Kiribati,2005-05-01,-0.017517
KIR,Kiribati,2005-06-01,-0.019464
KIR,Kiribati,2005-07-01,-0.02141
KIR,Kiribati,2005-08-01,-0.023357
KIR,Kiribati,2005-09-01,-0.025303
KIR,Kiribati,2005-10-01,-0.02725
KIR,Kiribati,2005-11-01,-0.029196
KIR,Kiribati,2005-12-01,-0.031143
KIR,Kiribati,2006-01-01,0.183304
KIR,Kiribati,2006-02-01,0.286237
KIR,Kiribati,2006-03-01,0.24675
KIR,Kiribati,2006-04-01,0.249352
KIR,Kiribati,2006-05-01,0.251954
KIR,Kiribati,2006-06-01,-4.063293
KIR,Kiribati,2006-07-01,-1.977087
KIR,Kiribati,2006-08-01,0.326775
KIR,Kiribati,2006-09-01,-1.431419
KIR,Kiribati,2006-10-01,-1.719833
KIR,Kiribati,2006-11-01,-0.593715
KIR,Kiribati,2006-12-01,5.702153
KIR,Kiribati,2007-01-01,7.007572
KIR,Kiribati,2007-02-01,6.687138
KIR,Kiribati,2007-03-01,7.236685
KIR,Kiribati,2007-04-01,5.770938
KIR,Kiribati,2007-05-01,5.770938
KIR,Kiribati,2007-06-01,10.531398
KIR,Kiribati,2007-07-01,7.075056
KIR,Kiribati,2007-08-01,4.728122
KIR,Kiribati,2007-09-01,6.598953
KIR,Kiribati,2007-10-01,6.803097
KIR,Kiribati,2007-11-01,6.439101
KIR,Kiribati,2007-12-01,0.346224
KIR,Kiribati,2008-01-01,0.331701
KIR,Kiribati,2008-02-01,2.220704
KIR,Kiribati,2008-03-01,5.412443
KIR,Kiribati,2008-04-01,6.856929
KIR,Kiribati,2008-05-01,10.797638
KIR,Kiribati,2008-06-01,14.541718
KIR,Kiribati,2008-07-01,30.650662
KIR,Kiribati,2008-08-01,47.970911
KIR,Kiribati,2008-09-01,42.087593
KIR,Kiribati,2008-10-01,41.01927
KIR,Kiribati,2008-11-01,42.884533
KIR,Kiribati,2008-12-01,42.53669
KIR,Kiribati,2009-01-01,41.506899
KIR,Kiribati,2009-02-01,43.736508
KIR,Kiribati,2009-03-01,35.523018
KIR,Kiribati,2009-04-01,35.868377
KIR,Kiribati,2009-05-01,31.153399
KIR,Kiribati,2009-06-01,28.847045
KIR,Kiribati,2009-07-01,13.462896
KIR,Kiribati,2009-08-01,1.545719
KIR,Kiribati,2009-09-01,-2.675218
KIR,Kiribati,2009-10-01,-2.648206
KIR,Kiribati,2009-11-01,-4.170166
KIR,Kiribati,2009-12-01,-4.170166
KIR,Kiribati,2010-01-01,-5.239047
KIR,Kiribati,2010-02-01,-12.928077
KIR,Kiribati,2010-03-01,-12.910628
KIR,Kiribati,2010-04-01,-13.191979
KIR,Kiribati,2010-05-01,-13.269694
KIR,Kiribati,2010-06-01,-11.911545
KIR,Kiribati,2010-07-01,-12.735049
KIR,Kiribati,2010-08-01,-17.166952
KIR,Kiribati,2010-09-01,-8.736655
KIR,Kiribati,2010-10-01,-7.974848
KIR,Kiribati,2010-11-01,-8.093218
KIR,Kiribati,2010-12-01,-8.093218
KIR,Kiribati,2011-01-01,-6.064753
KIR,Kiribati,2011-02-01,-2.696737
KIR,Kiribati,2011-03-01,-3.117136
KIR,Kiribati,2011-04-01,-1.447634
KIR,Kiribati,2011-05-01,-1.420512
KIR,Kiribati,2011-06-01,-4.853397
KIR,Kiribati,2011-07-01,-1.297706
KIR,Kiribati,2011-08-01,-0.259898
KIR,Kiribati,2011-09-01,-0.106153
KIR,Kiribati,2011-10-01,-3.045214
KIR,Kiribati,2011-11-01,-3.08525
KIR,Kiribati,2011-12-01,-3.196901
KIR,Kiribati,2012-01-01,-4.881503
KIR,Kiribati,2012-02-01,-4.37126
KIR,Kiribati,2012-03-01,0.368856
KIR,Kiribati,2012-04-01,5.827927
KIR,Kiribati,2012-05-01,1.330726
KIR,Kiribati,2012-06-01,0.733744
KIR,Kiribati,2012-07-01,-7.203324
KIR,Kiribati,2012-08-01,-6.634895
KIR,Kiribati,2012-09-01,-5.311697
KIR,Kiribati,2012-10-01,-3.594227
KIR,Kiribati,2012-11-01,-1.346193
KIR,Kiribati,2012-12-01,-3.162571
KIR,Kiribati,2013-01-01,1.730716
KIR,Kiribati,2013-02-01,-0.158304
KIR,Kiribati,2013-03-01,-1.899538
KIR,Kiribati,2013-04-01,-7.810426
KIR,Kiribati,2013-05-01,-4.145446
KIR,Kiribati,2013-06-01,-3.240753
KIR,Kiribati,2013-07-01,2.261323
KIR,Kiribati,2013-08-01,3.966349
KIR,Kiribati,2013-09-01,0.474636
KIR,Kiribati,2013-10-01,3.688649
KIR,Kiribati,2013-11-01,-0.072543
KIR,Kiribati,2013-12-01,-0.050676
KIR,Kiribati,2014-01-01,-4.113053
KIR,Kiribati,2014-02-01,-0.645606
KIR,Kiribati,2014-03-01,3.999148
KIR,Kiribati,2014-04-01,3.123822
KIR,Kiribati,2014-05-01,3.412494
KIR,Kiribati,2014-06-01,1.631628
KIR,Kiribati,2014-07-01,-1.55142
KIR,Kiribati,2014-08-01,0.056644
KIR,Kiribati,2014-09-01,-1.591064
KIR,Kiribati,2014-10-01,-3.432885
KIR,Kiribati,2014-11-01,-2.418786
KIR,Kiribati,2014-12-01,1.722221
KIR,Kiribati,2015-01-01,0.879767
KIR,Kiribati,2015-02-01,-0.051798
KIR,Kiribati,2015-03-01,-4.828249
KIR,Kiribati,2015-04-01,-5.442013
KIR,Kiribati,2015-05-01,-5.68106
KIR,Kiribati,2015-06-01,-3.106122
KIR,Kiribati,2015-07-01,2.117832
KIR,Kiribati,2015-08-01,0.815067
KIR,Kiribati,2015-09-01,3.341182
KIR,Kiribati,2015-10-01,3.827851
KIR,Kiribati,2015-11-01,2.604322
KIR,Kiribati,2015-12-01,0.579289
KIR,Kiribati,2016-01-01,0.497085
KIR,Kiribati,2016-02-01,1.174889
KIR,Kiribati,2016-03-01,1.41175
KIR,Kiribati,2016-04-01,1.570735
KIR,Kiribati,2016-05-01,2.064286
KIR,Kiribati,2016-06-01,1.846536
KIR,Kiribati,2016-07-01,0.173636
KIR,Kiribati,2016-08-01,0.439162
KIR,Kiribati,2016-09-01,0.745588
KIR,Kiribati,2016-10-01,2.546185
KIR,Kiribati,2016-11-01,3.279014
KIR,Kiribati,2016-12-01,-1.435287
KIR,Kiribati,2017-01-01,-0.877532
KIR,Kiribati,2017-02-01,-1.556624
KIR,Kiribati,2017-03-01,-1.714067
KIR,Kiribati,2017-04-01,3.434153
KIR,Kiribati,2017-05-01,3.169823
KIR,Kiribati,2017-06-01,1.962252
KIR,Kiribati,2017-07-01,0.408138
KIR,Kiribati,2017-08-01,-0.077331
KIR,Kiribati,2017-09-01,-1.249812
KIR,Kiribati,2017-10-01,-2.637841
KIR,Kiribati,2017-11-01,-2.042151
KIR,Kiribati,2017-12-01,-1.544887
KIR,Kiribati,2018-01-01,0.798582
KIR,Kiribati,2018-02-01,-0.116549
KIR,Kiribati,2018-03-01,-0.341212
KIR,Kiribati,2018-04-01,-4.00817
KIR,Kiribati,2018-05-01,-2.56863
KIR,Kiribati,2018-06-01,-2.78144
KIR,Kiribati,2018-07-01,-2.096794
KIR,Kiribati,2018-08-01,-0.610314
KIR,Kiribati,2018-09-01,-1.737603
KIR,Kiribati,2018-10-01,-0.941658
KIR,Kiribati,2018-11-01,0.65994
KIR,Kiribati,2018-12-01,4.278161
KIR,Kiribati,2019-01-01,1.117102
KIR,Kiribati,2019-02-01,3.274521
KIR,Kiribati,2019-03-01,1.559922
KIR,Kiribati,2019-04-01,0.799152
KIR,Kiribati,2019-05-01,-4.024122
KIR,Kiribati,2019-06-01,-3.066266
KIR,Kiribati,2019-07-01,-3.27569
KIR,Kiribati,2019-08-01,-3.92992
KIR,Kiribati,2019-09-01,-1.66261
KIR,Kiribati,2019-10-01,-3.131795
KIR,Kiribati,2019-11-01,-3.770375
KIR,Kiribati,2019-12-01,-3.185208
KIR,Kiribati,2020-01-01,-1.486068
KIR,Kiribati,2020-02-01,-1.97525
KIR,Kiribati,2020-03-01,-0.142429
KIR,Kiribati,2020-04-01,1.790431
KIR,Kiribati,2020-05-01,5.742797
KIR,Kiribati,2020-06-01,6.278694
KIR,Kiribati,2020-07-01,5.937074
KIR,Kiribati,2020-08-01,6.409409
KIR,Kiribati,2020-09-01,5.894253
KIR,Kiribati,2020-10-01,6.810117
KIR,Kiribati,2020-11-01,5.69475
KIR,Kiribati,2020-12-01,5.501599
KIR,Kiribati,2021-01-01,3.982416
KIR,Kiribati,2021-02-01,4.055892
KIR,Kiribati,2021-03-01,4.159317
KIR,Kiribati,2021-04-01,4.403227
KIR,Kiribati,2021-05-01,4.514868
KIR,Kiribati,2021-06-01,3.738416
KIR,Kiribati,2021-07-01,2.430552
KIR,Kiribati,2021-08-01,3.808349
KIR,Kiribati,2021-09-01,-0.199613
KIR,Kiribati,2021-10-01,4.270103
KIR,Kiribati,2021-11-01,5.544491
KIR,Kiribati,2021-12-01,2.495622
KIR,Kiribati,2022-01-01,3.153584
KIR,Kiribati,2022-02-01,2.832657
KIR,Kiribati,2022-03-01,0.531076
KIR,Kiribati,2022-04-01,-1.51812
KIR,Kiribati,2022-05-01,-2.57093
KIR,Kiribati,2022-06-01,0.35162
KIR,Kiribati,2022-07-01,3.185221
KIR,Kiribati,2022-08-01,5.544145
KIR,Kiribati,2022-09-01,9.071727
KIR,Kiribati,2022-10-01,4.838028
KIR,Kiribati,2022-11-01,4.099444
KIR,Kiribati,2022-12-01,15.286395
KIR,Kiribati,2023-01-01,31.53362
KIR,Kiribati,2023-02-01,15.006064
KIR,Kiribati,2023-03-01,17.007843
KIR,Kiribati,2023-04-01,15.271219
KIR,Kiribati,2023-05-01,15.729596
KIR,Kiribati,2023-06-01,5.701487
KIR,Kiribati,2023-07-01,4.920339
KIR,Kiribati,2023-08-01,-0.152576
KIR,Kiribati,2023-09-01,-3.990807
KIR,Kiribati,2023-10-01,-2.016357
KIR,Kiribati,2023-11-01,-1.519682
KIR,Kiribati,2023-12-01,-4.480794
KIR,Kiribati,2024-01-01,-16.446546
KIR,Kiribati,2024-02-01,-4.4223
KIR,Kiribati,2024-03-01,-3.524363
KIR,Kiribati,2024-04-01,-1.308946
KIR,Kiribati,2024-05-01,-0.821997
KIR,Kiribati,2024-06-01,5.350314
KIR,Kiribati,2024-07-01,6.508228
KIR,Kiribati,2024-08-01,7.879531
KIR,Kiribati,2024-09-01,12.013165
KWT,Kuwait,2001-01-01,0.744454
KWT,Kuwait,2001-02-01,0.731349
KWT,Kuwait,2001-03-01,0.718261
KWT,Kuwait,2001-04-01,0.705189
KWT,Kuwait,2001-05-01,0.692133
KWT,Kuwait,2001-06-01,0.679094
KWT,Kuwait,2001-07-01,0.666071
KWT,Kuwait,2001-08-01,0.653065
KWT,Kuwait,2001-09-01,0.640075
KWT,Kuwait,2001-10-01,0.627101
KWT,Kuwait,2001-11-01,0.614144
KWT,Kuwait,2001-12-01,0.601202
KWT,Kuwait,2002-01-01,0.609247
KWT,Kuwait,2002-02-01,0.617284
KWT,Kuwait,2002-03-01,0.625313
KWT,Kuwait,2002-04-01,0.633333
KWT,Kuwait,2002-05-01,0.641346
KWT,Kuwait,2002-06-01,0.649351
KWT,Kuwait,2002-07-01,0.657347
KWT,Kuwait,2002-08-01,0.665336
KWT,Kuwait,2002-09-01,0.673317
KWT,Kuwait,2002-10-01,0.681289
KWT,Kuwait,2002-11-01,0.689254
KWT,Kuwait,2002-12-01,0.697211
KWT,Kuwait,2003-01-01,1.094981
KWT,Kuwait,2003-02-01,1.49229
KWT,Kuwait,2003-03-01,1.889137
KWT,Kuwait,2003-04-01,2.285525
KWT,Kuwait,2003-05-01,2.681453
KWT,Kuwait,2003-06-01,3.076923
KWT,Kuwait,2003-07-01,3.471935
KWT,Kuwait,2003-08-01,3.86649
KWT,Kuwait,2003-09-01,4.26059
KWT,Kuwait,2003-10-01,4.654233
KWT,Kuwait,2003-11-01,5.047423
KWT,Kuwait,2003-12-01,5.440158
KWT,Kuwait,2004-01-01,5.243292
KWT,Kuwait,2004-02-01,5.048195
KWT,Kuwait,2004-03-01,4.854843
KWT,Kuwait,2004-04-01,4.663212
KWT,Kuwait,2004-05-01,4.473281
KWT,Kuwait,2004-06-01,4.285026
KWT,Kuwait,2004-07-01,4.098426
KWT,Kuwait,2004-08-01,3.913458
KWT,Kuwait,2004-09-01,3.730102
KWT,Kuwait,2004-10-01,3.548336
KWT,Kuwait,2004-11-01,3.36814
KWT,Kuwait,2004-12-01,3.189493
KWT,Kuwait,2005-01-01,3.829961
KWT,Kuwait,2005-02-01,4.467042
KWT,Kuwait,2005-03-01,5.100762
KWT,Kuwait,2005-04-01,5.73115
KWT,Kuwait,2005-05-01,6.358231
KWT,Kuwait,2005-06-01,6.98203
KWT,Kuwait,2005-07-01,7.602574
KWT,Kuwait,2005-08-01,8.219888
KWT,Kuwait,2005-09-01,8.833997
KWT,Kuwait,2005-10-01,9.444926
KWT,Kuwait,2005-11-01,10.0527
KWT,Kuwait,2005-12-01,10.657343
KWT,Kuwait,2006-01-01,10.563527
KWT,Kuwait,2006-02-01,8.437543
KWT,Kuwait,2006-03-01,9.093386
KWT,Kuwait,2006-04-01,6.138574
KWT,Kuwait,2006-05-01,5.497154
KWT,Kuwait,2006-06-01,7.0243
KWT,Kuwait,2006-07-01,7.070907
KWT,Kuwait,2006-08-01,5.419169
KWT,Kuwait,2006-09-01,5.47821
KWT,Kuwait,2006-10-01,4.367373
KWT,Kuwait,2006-11-01,5.427789
KWT,Kuwait,2006-12-01,5.07457
KWT,Kuwait,2007-01-01,6.438468
KWT,Kuwait,2007-02-01,6.342669
KWT,Kuwait,2007-03-01,4.788961
